#,Name,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary,Attack_cleaned
241,Miltank,Normal,None,490.0,95.0,80.0,105.0,40.0,70.0,100.0,2.0,True,80.0
242,Blissey,Normal,None,540.0,255.0,10.0,10.0,75.0,135.0,55.0,2.0,True,10.0
243,Raikou,Electric,None,580.0,90.0,85.0,75.0,115.0,100.0,115.0,2.0,True,85.0
244,Entei,Fire,None,580.0,115.0,115.0,85.0,90.0,75.0,100.0,2.0,True,115.0
245,Suicune,Water,None,580.0,100.0,75.0,115.0,90.0,115.0,85.0,2.0,True,75.0
246,Larvitar,Rock,Ground,300.0,50.0,64.0,50.0,45.0,50.0,41.0,2.0,True,64.0
247,Pupitar,Rock,Ground,410.0,70.0,84.0,70.0,65.0,70.0,51.0,2.0,True,84.0
248,Tyranitar,Rock,Dark,600.0,100.0,134.0,110.0,95.0,100.0,61.0,2.0,True,134.0
248,TyranitarMega Tyranitar,Rock,Dark,700.0,100.0,164.0,150.0,95.0,120.0,71.0,2.0,True,164.0
249,Lugia,Psychic,Flying,680.0,106.0,90.0,130.0,90.0,154.0,110.0,2.0,True,90.0
250,Ho-oh,Fire,Flying,680.0,106.0,130.0,90.0,110.0,154.0,90.0,2.0,True,130.0
251,Celebi,Psychic,Grass,600.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,True,100.0
252,Treecko,Grass,None,310.0,40.0,45.0,35.0,65.0,55.0,70.0,3.0,True,45.0
253,Grovyle,Grass,None,405.0,50.0,65.0,45.0,85.0,65.0,95.0,3.0,True,65.0
254,Sceptile,Grass,None,530.0,70.0,85.0,65.0,105.0,85.0,120.0,3.0,True,85.0
254,SceptileMega Sceptile,Grass,Dragon,630.0,70.0,110.0,75.0,145.0,85.0,145.0,3.0,True,110.0
255,Torchic,Fire,None,310.0,45.0,60.0,40.0,70.0,50.0,45.0,3.0,True,60.0
256,Combusken,Fire,Fighting,405.0,60.0,85.0,60.0,85.0,60.0,55.0,3.0,True,85.0
257,Blaziken,Fire,Fighting,530.0,80.0,120.0,70.0,110.0,70.0,80.0,3.0,True,120.0
257,BlazikenMega Blaziken,Fire,Fighting,630.0,80.0,160.0,80.0,130.0,80.0,100.0,3.0,True,160.0
258,Mudkip,Water,None,310.0,50.0,70.0,50.0,50.0,50.0,40.0,3.0,True,70.0
259,Marshtomp,Water,Ground,405.0,70.0,85.0,70.0,60.0,70.0,50.0,3.0,True,85.0
260,Swampert,Water,Ground,535.0,100.0,110.0,90.0,85.0,90.0,60.0,3.0,True,110.0
260,SwampertMega Swampert,Water,Ground,635.0,100.0,150.0,110.0,95.0,110.0,70.0,3.0,True,150.0
261,Poochyena,Dark,None,220.0,35.0,55.0,35.0,30.0,30.0,35.0,3.0,True,55.0
262,Mightyena,Dark,None,420.0,70.0,90.0,70.0,60.0,60.0,70.0,3.0,True,90.0
263,Zigzagoon,Normal,None,240.0,38.0,30.0,41.0,30.0,41.0,60.0,3.0,True,30.0
264,Linoone,Normal,None,420.0,78.0,70.0,61.0,50.0,61.0,100.0,3.0,True,70.0
265,Wurmple,Bug,None,195.0,45.0,45.0,35.0,20.0,30.0,20.0,3.0,True,45.0
266,Silcoon,Bug,None,205.0,50.0,35.0,55.0,25.0,25.0,15.0,3.0,True,35.0
267,Beautifly,Bug,Flying,395.0,60.0,70.0,50.0,100.0,50.0,65.0,3.0,True,70.0
268,Cascoon,Bug,None,205.0,50.0,35.0,55.0,25.0,25.0,15.0,3.0,True,35.0
269,Dustox,Bug,Poison,385.0,60.0,50.0,70.0,50.0,90.0,65.0,3.0,True,50.0
270,Lotad,Water,Grass,220.0,40.0,30.0,30.0,40.0,50.0,30.0,3.0,True,30.0
271,Lombre,Water,Grass,340.0,60.0,50.0,50.0,60.0,70.0,50.0,3.0,True,50.0
272,Ludicolo,Water,Grass,480.0,80.0,70.0,70.0,90.0,100.0,70.0,3.0,True,70.0
273,Seedot,Grass,None,220.0,40.0,40.0,50.0,30.0,30.0,30.0,3.0,True,40.0
274,Nuzleaf,Grass,Dark,340.0,70.0,70.0,40.0,60.0,40.0,60.0,3.0,True,70.0
275,Shiftry,Grass,Dark,480.0,90.0,100.0,60.0,90.0,60.0,80.0,3.0,True,100.0
276,Taillow,Normal,Flying,270.0,40.0,55.0,30.0,30.0,30.0,85.0,3.0,True,55.0
277,Swellow,Normal,Flying,430.0,60.0,85.0,60.0,50.0,50.0,125.0,3.0,True,85.0
278,Wingull,Water,Flying,270.0,40.0,30.0,30.0,55.0,30.0,85.0,3.0,True,30.0
279,Pelipper,Water,Flying,430.0,60.0,50.0,100.0,85.0,70.0,65.0,3.0,True,50.0
280,Ralts,Psychic,Fairy,198.0,28.0,25.0,25.0,45.0,35.0,40.0,3.0,True,25.0
281,Kirlia,Psychic,Fairy,278.0,38.0,35.0,35.0,65.0,55.0,50.0,3.0,True,35.0
282,Gardevoir,Psychic,Fairy,518.0,68.0,65.0,65.0,125.0,115.0,80.0,3.0,True,65.0
282,GardevoirMega Gardevoir,Psychic,Fairy,618.0,68.0,85.0,65.0,165.0,135.0,100.0,3.0,True,85.0
283,Surskit,Bug,Water,269.0,40.0,30.0,32.0,50.0,52.0,65.0,3.0,True,30.0
284,Masquerain,Bug,Flying,414.0,70.0,60.0,62.0,80.0,82.0,60.0,3.0,True,60.0
285,Shroomish,Grass,None,295.0,60.0,40.0,60.0,40.0,60.0,35.0,3.0,True,40.0
286,Breloom,Grass,Fighting,460.0,60.0,130.0,80.0,60.0,60.0,70.0,3.0,True,130.0
287,Slakoth,Normal,None,280.0,60.0,60.0,60.0,35.0,35.0,30.0,3.0,True,60.0
288,Vigoroth,Normal,None,440.0,80.0,80.0,80.0,55.0,55.0,90.0,3.0,True,80.0
289,Slaking,Normal,None,670.0,150.0,160.0,100.0,95.0,65.0,100.0,3.0,True,160.0
290,Nincada,Bug,Ground,266.0,31.0,45.0,90.0,30.0,30.0,40.0,3.0,True,45.0
291,Ninjask,Bug,Flying,456.0,61.0,90.0,45.0,50.0,50.0,160.0,3.0,True,90.0
292,Shedinja,Bug,Ghost,236.0,1.0,90.0,45.0,30.0,30.0,40.0,3.0,True,90.0
293,Whismur,Normal,None,240.0,64.0,51.0,23.0,51.0,23.0,28.0,3.0,True,51.0
294,Loudred,Normal,None,360.0,84.0,71.0,43.0,71.0,43.0,48.0,3.0,True,71.0
295,Exploud,Normal,None,490.0,104.0,91.0,63.0,91.0,73.0,68.0,3.0,True,91.0
296,Makuhita,Fighting,None,237.0,72.0,60.0,30.0,20.0,30.0,25.0,3.0,True,60.0
297,Hariyama,Fighting,None,474.0,144.0,120.0,60.0,40.0,60.0,50.0,3.0,True,120.0
298,Azurill,Normal,Fairy,190.0,50.0,20.0,40.0,20.0,40.0,20.0,3.0,True,20.0
299,Nosepass,Rock,None,375.0,30.0,45.0,135.0,45.0,90.0,30.0,3.0,True,45.0
300,Skitty,Normal,None,260.0,50.0,45.0,45.0,35.0,35.0,50.0,3.0,True,45.0
301,Delcatty,Normal,None,380.0,70.0,65.0,65.0,55.0,55.0,70.0,3.0,True,65.0
302,Sableye,Dark,Ghost,380.0,50.0,75.0,75.0,65.0,65.0,50.0,3.0,True,75.0
302,SableyeMega Sableye,Dark,Ghost,480.0,50.0,85.0,125.0,85.0,115.0,20.0,3.0,True,85.0
303,Mawile,Steel,Fairy,380.0,50.0,85.0,85.0,55.0,55.0,50.0,3.0,True,85.0
303,MawileMega Mawile,Steel,Fairy,480.0,50.0,105.0,125.0,55.0,95.0,50.0,3.0,True,105.0
304,Aron,Steel,Rock,330.0,50.0,70.0,100.0,40.0,40.0,30.0,3.0,True,70.0
305,Lairon,Steel,Rock,430.0,60.0,90.0,140.0,50.0,50.0,40.0,3.0,True,90.0
306,Aggron,Steel,Rock,530.0,70.0,110.0,180.0,60.0,60.0,50.0,3.0,True,110.0
306,AggronMega Aggron,Steel,None,630.0,70.0,140.0,230.0,60.0,80.0,50.0,3.0,True,140.0
307,Meditite,Fighting,Psychic,280.0,30.0,40.0,55.0,40.0,55.0,60.0,3.0,True,40.0
308,Medicham,Fighting,Psychic,410.0,60.0,60.0,75.0,60.0,75.0,80.0,3.0,True,60.0
308,MedichamMega Medicham,Fighting,Psychic,510.0,60.0,100.0,85.0,80.0,85.0,100.0,3.0,True,100.0
309,Electrike,Electric,None,295.0,40.0,45.0,40.0,65.0,40.0,65.0,3.0,True,45.0
310,Manectric,Electric,None,475.0,70.0,75.0,60.0,105.0,60.0,105.0,3.0,True,75.0
310,ManectricMega Manectric,Electric,None,575.0,70.0,75.0,80.0,135.0,80.0,135.0,3.0,True,75.0
311,Plusle,Electric,None,405.0,60.0,50.0,40.0,85.0,75.0,95.0,3.0,True,50.0
312,Minun,Electric,None,405.0,60.0,40.0,50.0,75.0,85.0,95.0,3.0,True,40.0
313,Volbeat,Bug,None,400.0,65.0,73.0,55.0,47.0,75.0,85.0,3.0,True,73.0
314,Illumise,Bug,None,400.0,65.0,47.0,55.0,73.0,75.0,85.0,3.0,True,47.0
315,Roselia,Grass,Poison,400.0,50.0,60.0,-10.0,100.0,80.0,65.0,3.0,True,60.0
316,Gulpin,Poison,None,302.0,70.0,43.0,53.0,43.0,53.0,40.0,3.0,True,43.0
317,Swalot,Poison,None,467.0,100.0,73.0,83.0,73.0,83.0,55.0,3.0,True,73.0
318,Carvanha,Water,Dark,305.0,45.0,90.0,20.0,65.0,20.0,65.0,3.0,True,90.0
319,Sharpedo,Water,Dark,460.0,70.0,120.0,40.0,95.0,40.0,95.0,3.0,True,120.0
319,SharpedoMega Sharpedo,Water,Dark,560.0,70.0,140.0,70.0,110.0,65.0,105.0,3.0,True,140.0
320,Wailmer,Water,None,400.0,130.0,70.0,35.0,70.0,35.0,60.0,3.0,True,70.0
321,Wailord,Water,None,500.0,170.0,90.0,45.0,90.0,45.0,60.0,3.0,True,90.0
322,Numel,Fire,Ground,305.0,60.0,60.0,40.0,65.0,45.0,35.0,3.0,True,60.0
323,Camerupt,Fire,Ground,460.0,70.0,100.0,70.0,105.0,75.0,40.0,3.0,True,100.0
323,CameruptMega Camerupt,Fire,Ground,560.0,70.0,120.0,100.0,145.0,105.0,20.0,3.0,True,120.0
324,Torkoal,Fire,None,470.0,70.0,85.0,140.0,85.0,70.0,20.0,3.0,True,85.0
325,Spoink,Psychic,None,330.0,60.0,25.0,35.0,70.0,80.0,60.0,3.0,True,25.0
326,Grumpig,Psychic,None,470.0,80.0,45.0,65.0,90.0,110.11,80.0,3.0,True,45.0
327,Spinda,Normal,None,360.0,60.0,60.0,60.0,60.0,60.0,60.0,3.0,True,60.0
328,Trapinch,Ground,None,290.0,45.0,100.0,45.0,45.0,45.0,10.0,3.0,True,100.0
329,Vibrava,Ground,Dragon,340.0,50.0,70.0,50.0,50.0,50.0,70.0,3.0,True,70.0
330,Flygon,Ground,Dragon,520.0,80.0,100.0,80.0,80.0,80.0,100.0,3.0,True,100.0
331,Cacnea,Grass,None,335.0,50.0,85.0,40.0,85.0,40.0,35.0,3.0,True,85.0
332,Cacturne,Grass,Dark,475.0,70.0,115.0,60.0,115.0,60.0,55.0,3.0,True,115.0
333,Swablu,Normal,Flying,310.0,45.0,40.0,60.0,40.0,75.0,50.0,3.0,True,40.0
334,Altaria,Dragon,Flying,490.0,75.0,70.0,90.0,70.0,105.0,80.0,3.0,True,70.0
334,AltariaMega Altaria,Dragon,Fairy,590.0,75.0,110.0,110.0,110.0,105.0,80.0,3.0,True,110.0
335,Zangoose,Normal,None,458.0,73.0,115.0,60.0,60.0,60.0,90.0,3.0,True,115.0
336,Seviper,Poison,None,458.0,73.0,100.0,60.0,100.0,60.0,65.0,3.0,True,100.0
337,Lunatone,Rock,Psychic,440.0,70.0,55.0,65.0,95.0,85.0,70.0,3.0,True,55.0
338,Solrock,Rock,Psychic,440.0,70.0,95.0,85.0,55.0,65.0,70.0,3.0,True,95.0
339,Barboach,Water,Ground,288.0,50.0,48.0,43.0,46.0,41.0,60.0,3.0,True,48.0
340,Whiscash,Water,Ground,468.0,110.0,78.0,73.0,76.0,71.0,60.0,3.0,True,78.0
341,Corphish,Water,None,308.0,43.0,80.0,65.0,50.0,35.0,35.0,3.0,True,80.0
342,Crawdaunt,Water,Dark,468.0,63.0,120.0,85.0,90.0,55.0,55.0,3.0,True,120.0
343,Baltoy,Ground,Psychic,300.0,40.0,40.0,55.0,40.0,70.0,55.0,3.0,True,40.0
344,Claydol,Ground,Psychic,500.0,60.0,70.0,105.0,70.0,120.0,75.0,3.0,True,70.0
345,Lileep,Rock,Grass,355.0,66.0,41.0,77.0,61.0,87.0,23.0,3.0,True,41.0
346,Cradily,Rock,Grass,495.0,86.0,81.0,97.0,81.0,107.0,43.0,3.0,True,81.0
347,Anorith,Rock,Bug,355.0,45.0,95.0,50.0,40.0,50.0,75.0,3.0,True,95.0
348,Armaldo,Rock,Bug,495.0,75.0,125.0,100.0,70.0,80.0,45.0,3.0,True,125.0
349,Feebas,Water,None,200.0,20.0,15.0,20.0,10.0,55.0,80.0,3.0,True,15.0
350,Milotic,Water,None,540.0,95.0,60.0,79.0,100.0,125.0,81.0,3.0,True,60.0
351,Castform,Normal,None,420.0,70.0,70.0,70.0,70.0,70.0,70.0,3.0,True,70.0
352,Kecleon,Normal,None,440.0,60.0,90.0,70.0,60.0,120.0,40.0,3.0,True,90.0
353,Shuppet,Ghost,None,295.0,44.0,75.0,35.0,63.0,33.0,45.0,3.0,True,75.0
354,Banette,Ghost,None,455.0,64.0,115.0,65.0,83.0,63.0,65.0,3.0,True,115.0
354,BanetteMega Banette,Ghost,None,555.0,64.0,165.0,75.0,93.0,83.0,75.0,3.0,True,165.0
355,Duskull,Ghost,None,295.0,20.0,40.0,90.0,30.0,90.0,25.0,3.0,True,40.0
356,Dusclops,Ghost,None,455.0,40.0,70.0,130.0,60.0,130.0,25.0,3.0,True,70.0
357,Tropius,Grass,Flying,460.0,99.0,68.0,83.0,72.0,87.0,51.0,3.0,True,68.0
358,Chimecho,Psychic,None,425.0,65.0,50.0,70.0,95.0,80.0,65.0,3.0,True,50.0
359,Absol,Dark,None,465.0,65.0,130.0,60.0,75.0,60.0,75.0,3.0,True,130.0
359,AbsolMega Absol,Dark,None,565.0,65.0,150.0,60.0,115.0,60.0,115.0,3.0,True,150.0
360,Wynaut,Psychic,None,260.0,95.0,23.0,48.0,23.0,48.0,23.0,3.0,True,23.0
361,Snorunt,Ice,None,300.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,True,50.0
362,Glalie,Ice,None,480.0,80.0,80.0,80.0,80.0,80.0,80.0,3.0,True,80.0
362,GlalieMega Glalie,Ice,None,580.0,80.0,120.0,80.0,120.0,80.0,100.0,3.0,True,120.0
363,Spheal,Ice,Water,290.0,70.0,40.0,50.0,55.0,50.0,25.0,3.0,True,40.0
364,Sealeo,Ice,Water,410.0,90.0,60.0,70.0,75.0,70.0,45.0,3.0,True,60.0
365,Walrein,Ice,Water,530.0,110.0,80.0,90.0,95.0,90.0,65.0,3.0,True,80.0
366,Clamperl,Water,None,345.0,35.0,64.0,85.0,74.0,55.0,32.0,3.0,True,64.0
367,Huntail,Water,None,485.0,55.0,104.0,105.0,94.0,75.0,52.0,3.0,True,104.0
,,,None,,,,,,,,,True,
368,Gorebyss,Water,None,485.0,55.0,84.0,105.0,114.0,75.0,52.0,3.0,True,84.0
369,Relicanth,Water,Rock,485.0,100.0,90.0,130.0,45.0,65.0,55.0,3.0,True,90.0
370,Luvdisc,Water,None,330.0,43.0,30.0,55.0,40.0,65.0,97.0,3.0,True,30.0
371,Bagon,Dragon,None,300.0,45.0,75.0,60.0,40.0,30.0,50.0,3.0,True,75.0
372,Shelgon,Dragon,None,420.0,65.0,95.0,100.0,60.0,50.0,50.0,3.0,True,95.0
373,Salamence,Dragon,Flying,600.0,95.0,135.0,80.0,110.0,80.0,100.0,3.0,True,135.0
373,SalamenceMega Salamence,Dragon,Flying,700.0,95.0,145.0,130.0,120.0,90.0,120.0,3.0,True,145.0
374,Beldum,Steel,Psychic,300.0,40.0,55.0,80.0,35.0,60.0,30.0,3.0,True,55.0
375,Metang,Steel,Psychic,420.0,60.0,75.0,100.0,55.0,80.0,50.0,3.0,True,75.0
376,Metagross,Steel,Psychic,600.0,80.0,135.0,130.0,95.0,90.0,70.0,3.0,True,135.0
376,MetagrossMega Metagross,Steel,Psychic,700.0,80.0,145.0,150.0,105.0,110.0,110.0,3.0,True,145.0
377,Regirock,Rock,None,580.0,80.0,100.0,200.0,50.0,100.0,50.0,3.0,True,100.0
378,Regice,Ice,None,580.0,80.0,50.0,100.0,100.0,200.0,50.0,3.0,True,50.0
379,Registeel,Steel,None,580.0,80.0,75.0,150.0,75.0,150.0,50.0,3.0,True,75.0
380,Latias,Dragon,Psychic,600.0,80.0,80.0,90.0,110.0,130.0,110.0,3.0,True,80.0
380,LatiasMega Latias,Dragon,Psychic,700.0,80.0,100.0,120.0,140.0,150.0,110.0,3.0,True,100.0
381,Latios,Dragon,Psychic,600.0,80.0,90.0,80.0,130.0,110.0,110.0,3.0,True,90.0
381,LatiosMega Latios,Dragon,Psychic,700.0,80.0,130.0,100.0,160.0,120.0,110.0,3.0,True,130.0
382,Kyogre,Water,None,670.0,100.0,100.0,90.0,150.0,140.0,90.0,3.0,True,100.0
382,KyogrePrimal Kyogre,Water,BBB,770.0,100.0,150.0,90.0,180.0,160.0,90.0,3.0,True,150.0
383,Groudon,Ground,None,670.0,100.0,150.0,140.0,100.0,90.0,90.0,3.0,True,150.0
383,GroudonPrimal Groudon,Ground,Fire,770.0,100.0,180.0,160.0,150.0,90.0,90.0,3.0,True,167.5
384,Rayquaza,Dragon,Flying,680.0,105.0,150.0,90.0,150.0,90.0,95.0,3.0,True,150.0
384,RayquazaMega Rayquaza,Dragon,Flying,780.0,105.0,180.0,100.0,180.0,100.0,115.0,3.0,True,167.5
385,Jirachi,Steel,Psychic,600.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,True,100.0
386,DeoxysNormal Forme,Psychic,None,600.0,50.0,150.0,50.0,150.0,50.0,150.0,3.0,True,150.0
386,DeoxysAttack Forme,Psychic,None,600.0,50.0,180.0,20.0,180.0,20.0,150.0,3.0,True,167.5
386,DeoxysDefense Forme,Psychic,None,600.0,50.0,70.0,160.0,70.0,160.0,90.0,3.0,True,70.0
386,DeoxysSpeed Forme,Psychic,None,600.0,50.0,95.0,90.0,95.0,90.0,180.0,3.0,True,95.0
387,Turtwig,Grass,None,318.0,55.0,68.0,64.0,45.0,55.0,31.0,4.0,True,68.0
388,Grotle,Grass,None,405.0,75.0,89.0,85.0,55.0,65.0,36.0,4.0,True,89.0
389,Torterra,Grass,Ground,525.0,95.0,109.0,105.0,75.0,85.0,56.0,4.0,True,109.0
390,Chimchar,Fire,None,309.0,44.0,58.0,44.0,58.0,44.0,61.0,4.0,True,58.0
391,Monferno,Fire,Fighting,405.0,64.0,78.0,52.0,78.0,52.0,81.0,4.0,True,78.0
392,Infernape,Fire,Fighting,534.0,76.0,104.0,71.0,104.0,71.0,108.0,4.0,True,104.0
393,Piplup,Water,None,314.0,53.0,51.0,53.0,61.0,56.0,40.0,4.0,True,51.0
394,Prinplup,Water,None,405.0,64.0,66.0,68.0,81.0,76.0,50.0,4.0,True,66.0
395,Empoleon,Water,Steel,530.0,84.0,86.0,88.0,111.0,101.0,60.0,4.0,True,86.0
396,Starly,Normal,Flying,245.0,40.0,55.0,30.0,30.0,30.0,60.0,4.0,True,55.0
397,Staravia,Normal,Flying,340.0,55.0,75.0,50.0,40.0,40.0,80.0,4.0,True,75.0
398,Staraptor,Normal,Flying,485.0,85.0,120.0,70.0,50.0,60.0,100.0,4.0,True,120.0
399,Bidoof,Normal,None,250.0,59.0,45.0,40.0,35.0,40.0,31.0,4.0,True,45.0
400,Bibarel,Normal,Water,410.0,79.0,85.0,60.0,55.0,60.0,71.0,4.0,True,85.0
401,Kricketot,Bug,None,194.0,37.0,25.0,41.0,25.0,41.0,25.0,4.0,True,25.0
402,Kricketune,Bug,None,384.0,77.0,85.0,51.0,55.0,51.0,65.0,4.0,True,85.0
403,Shinx,Electric,None,263.0,45.0,65.0,34.0,40.0,34.0,45.0,4.0,True,65.0
404,Luxio,Electric,None,363.0,60.0,85.0,49.0,60.0,49.0,60.0,4.0,True,85.0
405,Luxray,Electric,None,523.0,80.0,120.0,79.0,95.0,79.0,70.0,4.0,True,120.0
406,Budew,Grass,Poison,280.0,40.0,30.0,35.0,50.0,70.0,55.0,4.0,True,30.0
407,Roserade,Grass,Poison,515.0,60.0,70.0,65.0,125.0,105.0,90.0,4.0,True,70.0
408,Cranidos,Rock,None,350.0,67.0,125.0,40.0,30.0,30.0,58.0,4.0,True,125.0
409,Rampardos,Rock,None,495.0,97.0,165.0,60.0,65.0,50.0,58.0,4.0,True,165.0
410,Shieldon,Rock,Steel,350.0,30.0,42.0,118.0,42.0,88.0,30.0,4.0,True,42.0
411,Bastiodon,Rock,Steel,495.0,60.0,52.0,168.0,47.0,138.0,30.0,4.0,True,52.0
412,Burmy,Bug,None,224.0,40.0,29.0,450.0,29.0,45.0,36.0,4.0,True,29.0
413,WormadamPlant Cloak,Bug,Grass,424.0,60.0,59.0,85.0,79.0,105.0,36.0,4.0,True,59.0
413,WormadamSandy Cloak,Bug,Ground,424.0,60.0,79.0,105.0,59.0,85.0,36.0,4.0,True,79.0
413,WormadamTrash Cloak,Bug,Steel,424.0,60.0,69.0,95.0,69.0,95.0,36.0,4.0,True,69.0
414,Mothim,Bug,Flying,424.0,70.0,94.0,50.0,94.0,50.0,66.0,4.0,True,94.0
415,Combee,Bug,Flying,244.0,30.0,30.0,42.0,30.0,42.0,70.0,4.0,True,30.0
416,Vespiquen,Bug,Flying,474.0,70.0,80.0,102.0,80.0,102.0,40.0,4.0,True,80.0
417,Pachirisu,Electric,None,405.0,60.0,45.0,70.0,45.0,90.0,95.0,4.0,True,45.0
418,Buizel,Water,None,330.0,55.0,65.0,35.0,60.0,30.0,85.0,4.0,True,65.0
419,Floatzel,Water,None,495.0,85.0,105.0,55.0,85.0,50.0,115.0,4.0,True,105.0
420,Cherubi,Grass,None,275.0,45.0,35.0,45.0,62.0,53.0,35.0,4.0,True,35.0
421,Cherrim,Grass,None,450.0,70.0,60.0,70.0,87.0,78.0,85.0,4.0,True,60.0
422,Shellos,Water,None,325.0,76.0,48.0,48.0,57.0,62.0,34.0,4.0,True,48.0
423,Gastrodon,Water,Ground,475.0,111.0,83.0,68.0,92.0,82.0,39.0,4.0,True,83.0
424,Ambipom,Normal,None,482.0,75.0,100.0,66.0,60.0,66.0,115.0,4.0,True,100.0
425,Drifloon,Ghost,Flying,348.0,90.0,50.0,34.0,60.0,44.0,70.0,4.0,True,50.0
426,Drifblim,Ghost,Flying,498.0,150.0,80.0,44.0,90.0,54.0,80.0,4.0,True,80.0
427,Buneary,Normal,None,350.0,55.0,66.0,44.0,44.0,56.0,85.0,4.0,True,66.0
428,Lopunny,Normal,None,480.0,65.0,76.0,84.0,54.0,96.0,105.0,4.0,True,76.0
428,LopunnyMega Lopunny,Normal,Fighting,580.0,65.0,136.0,94.0,54.0,96.0,135.0,4.0,True,136.0
429,Mismagius,Ghost,None,495.0,60.0,60.0,60.0,105.0,105.0,105.0,4.0,True,60.0
430,Honchkrow,Dark,Flying,505.0,100.0,125.0,52.0,105.0,52.0,71.0,4.0,True,125.0
431,Glameow,Normal,None,310.0,49.0,55.0,42.0,42.0,37.0,85.0,4.0,True,55.0
432,Purugly,Normal,None,452.0,71.0,82.0,64.0,64.0,59.0,112.0,4.0,True,82.0
433,Chingling,Psychic,None,285.0,45.0,30.0,50.0,65.0,50.0,45.0,4.0,True,30.0
434,Stunky,Poison,Dark,329.0,63.0,63.0,47.0,41.0,41.0,74.0,4.0,True,63.0
435,Skuntank,Poison,Dark,479.0,103.0,93.0,67.0,71.0,61.0,84.0,4.0,True,93.0
436,Bronzor,Steel,Psychic,300.0,57.0,24.0,86.0,24.0,86.0,23.0,4.0,True,24.0
437,Bronzong,Steel,Psychic,500.0,67.0,89.0,116.0,79.0,116.0,33.0,4.0,True,89.0
438,Bonsly,Rock,None,290.0,50.0,80.0,95.0,10.0,45.0,10.0,4.0,True,80.0
439,Mime Jr.,Psychic,Fairy,310.0,20.0,25.0,45.0,70.0,90.0,60.0,4.0,True,25.0
440,Happiny,Normal,None,220.0,100.0,5.0,5.0,15.0,65.0,30.0,4.0,True,5.0
441,Chatot,Normal,Flying,411.0,76.0,65.0,45.0,92.0,42.0,91.0,4.0,True,65.0
442,Spiritomb,Ghost,Dark,485.0,50.0,92.0,108.0,92.0,108.0,35.0,4.0,True,92.0
443,Gible,Dragon,Ground,300.0,58.0,70.0,45.0,40.0,45.0,42.0,4.0,True,70.0
444,Gabite,Dragon,Ground,410.0,68.0,90.0,65.0,50.0,55.0,82.0,4.0,True,90.0
445,Garchomp,Dragon,Ground,600.0,108.0,130.0,95.0,80.0,85.0,102.0,4.0,True,130.0
445,GarchompMega Garchomp,Dragon,Ground,700.0,108.0,170.0,115.0,120.0,95.0,92.0,4.0,True,167.5
446,Munchlax,Normal,None,390.0,135.0,85.0,40.0,40.0,85.0,5.0,4.0,True,85.0
447,Riolu,Fighting,None,285.0,40.0,70.0,40.0,35.0,40.0,60.0,4.0,True,70.0
448,Lucario,Fighting,Steel,525.0,70.0,110.0,70.0,115.0,70.0,90.0,4.0,True,110.0
448,LucarioMega Lucario,Fighting,Steel,625.0,70.0,145.0,88.0,140.0,70.0,112.0,4.0,True,145.0
449,Hippopotas,Ground,None,330.0,68.0,72.0,78.0,38.0,42.0,32.0,4.0,True,72.0
450,Hippowdon,Ground,None,525.0,108.0,112.0,118.0,68.0,72.0,47.0,4.0,True,112.0
451,Skorupi,Poison,Bug,330.0,40.0,50.0,90.0,30.0,55.0,65.0,4.0,True,50.0
452,Drapion,Poison,Dark,500.0,70.0,90.0,110.0,60.0,75.0,95.0,4.0,True,90.0
453,Croagunk,Poison,Fighting,300.0,48.0,61.0,40.0,61.0,40.0,50.0,4.0,True,61.0
454,Toxicroak,Poison,Fighting,490.0,83.0,106.0,65.0,86.0,65.0,85.0,4.0,True,106.0
455,Carnivine,Grass,None,454.0,74.0,100.0,72.0,90.0,72.0,46.0,4.0,True,100.0
456,Finneon,Water,None,330.0,49.0,49.0,56.0,49.0,61.0,66.0,4.0,True,49.0
457,Lumineon,Water,None,460.0,69.0,69.0,76.0,69.0,86.0,91.0,4.0,True,69.0
458,Mantyke,Water,Flying,345.0,45.0,20.0,50.0,60.0,120.0,50.0,4.0,True,20.0
459,Snover,Grass,Ice,334.0,60.0,62.0,50.0,62.0,60.0,40.0,4.0,True,62.0
460,Abomasnow,Grass,Ice,494.0,90.0,92.0,75.0,92.0,85.0,60.0,4.0,True,92.0
460,AbomasnowMega Abomasnow,Grass,Ice,594.0,90.0,132.0,105.0,132.0,105.0,30.0,4.0,True,132.0
461,Weavile,Dark,Ice,510.0,70.0,120.0,65.0,45.0,85.0,125.0,4.0,True,120.0
462,Magnezone,Electric,Steel,535.0,70.0,70.0,115.0,130.0,90.0,60.0,4.0,True,70.0
463,Lickilicky,Normal,None,515.0,110.0,85.0,95.0,80.0,95.0,50.0,4.0,True,85.0
464,Rhyperior,Ground,Rock,535.0,115.0,140.0,130.0,55.0,55.0,40.0,4.0,True,140.0
465,Tangrowth,Grass,None,535.0,100.0,100.0,125.0,110.0,50.0,50.0,4.0,True,100.0
466,Electivire,Electric,None,540.0,75.0,123.0,67.0,95.0,85.0,95.0,4.0,True,123.0
467,Magmortar,Fire,None,540.0,75.0,95.0,67.0,125.0,95.0,83.0,4.0,True,95.0
